employee_id,name,department,role_type,manager_id,salary,joining_date,region,performance_score
5415,Samantha Harris,Dept_3,IC,207.0,78701,2025-12-17,APAC,4.4
5416,Sara Mitchell,Dept_11,IC,345.0,59233,2022-01-17,US,2.94
5417,Manuel Jackson,Dept_31,IC,308.0,40918,2024-10-03,APAC,3.43
5418,Mark Reyes,Dept_24,IC,140.0,76505,2021-10-05,India,3.44
5419,Danielle Scott,Dept_4,IC,358.0,109707,2026-01-02,EU,4.76
5420,Mrs. Linda Potter,Dept_13,IC,459.0,50476,2025-04-12,APAC,4.25
5421,Michelle Frost,Dept_25,IC,149.0,49624,2025-06-07,India,4.19
5422,Laura Mayo,Dept_18,IC,296.0,95210,2021-04-05,APAC,4.41
5423,Laurie Weaver,Dept_9,IC,209.0,93404,2021-07-23,EU,2.74
5424,Jamie Moreno,Dept_49,IC,360.0,115526,2022-07-28,APAC,4.77
5425,Jodi George,Dept_15,IC,187.0,41783,2025-07-09,EU,4.25
5426,James Ramsey,Dept_48,IC,38.0,110073,2022-05-01,India,2.05
5427,Ricky Davis,Dept_32,IC,192.0,112813,2025-09-18,APAC,2.02
5428,Douglas Carter,Dept_25,IC,465.0,107755,2024-12-22,APAC,2.15
5429,David Davis PhD,Dept_4,IC,476.0,91559,2023-11-27,EU,2.12
5430,Tiffany Martinez,Dept_16,IC,203.0,96881,2025-07-06,US,3.11
5431,Allison Faulkner,Dept_47,IC,67.0,109586,2022-03-25,US,3.94
5432,Brian Wright,Dept_18,IC,220.0,41050,2022-08-21,US,2.03
5433,Mark Williamson,Dept_38,IC,111.0,45741,2022-10-21,US,4.97
5434,Daniel Dillon,Dept_48,IC,31.0,71097,2022-10-19,US,2.43
5435,Beth Hill,Dept_2,IC,70.0,119732,2024-04-10,India,3.02
5436,Tammy Boyd,Dept_13,IC,353.0,100302,2023-10-20,India,3.71
5437,Joshua Owen,Dept_39,IC,357.0,88059,2024-09-28,EU,4.57
5438,Thomas Contreras,Dept_42,IC,295.0,64467,2025-08-06,APAC,2.12
5439,Stephen Shelton,Dept_46,IC,320.0,109919,2021-07-24,APAC,2.13
5440,Laura Gonzalez,Dept_30,IC,442.0,85720,2024-04-27,APAC,4.8
5441,Jessica Williams,Dept_21,IC,339.0,73788,2023-06-02,India,4.94
5442,Michael Walker,Dept_9,IC,303.0,45746,2022-02-17,India,2.86
5443,Cindy Hale,Dept_39,IC,286.0,76898,2024-12-30,India,4.78
5444,Sean Wilson,Dept_33,IC,116.0,51870,2021-02-17,US,3.67
5445,Shane Campbell,Dept_36,IC,323.0,55830,2021-03-10,APAC,3.04
5446,Anne Nelson,Dept_34,IC,180.0,67703,2024-06-30,India,4.66
5447,Timothy Austin,Dept_19,IC,433.0,83276,2026-01-29,APAC,4.94
5448,Adrian Jones,Dept_11,IC,81.0,118265,2021-05-17,India,2.45
5449,Mr. Christopher Martin,Dept_40,IC,253.0,104886,2022-03-10,US,2.94
5450,Matthew Todd,Dept_25,IC,209.0,41582,2022-11-18,EU,4.91
5451,Danielle Cortez,Dept_7,IC,210.0,95050,2023-05-28,EU,2.93
5452,Angela Davis,Dept_2,IC,217.0,98673,2025-01-22,US,2.89
5453,Vincent Long,Dept_41,IC,443.0,60219,2025-02-22,APAC,4.71
5454,Jerry Anderson,Dept_2,IC,208.0,57181,2024-10-16,EU,3.06
5455,Dawn Woods,Dept_24,IC,33.0,106056,2021-03-17,India,2.08
5456,Joshua Harris,Dept_13,IC,192.0,40572,2026-01-14,US,3.32
5457,Michael Rogers,Dept_47,IC,348.0,51818,2024-08-29,APAC,3.49
5458,Brian Jones,Dept_21,IC,49.0,95475,2023-05-14,US,3.04
5459,James West,Dept_37,IC,226.0,48105,2023-03-16,India,2.39
5460,Brittany Perez,Dept_20,IC,131.0,49837,2024-11-05,EU,2.74
5461,Steven Hardin,Dept_20,IC,168.0,97978,2023-03-31,India,2.17
5462,Courtney Garza,Dept_17,IC,193.0,87889,2025-12-21,EU,2.29
5463,Laurie Silva,Dept_21,IC,416.0,101281,2022-03-02,US,2.96
5464,Sherry Garcia,Dept_8,IC,236.0,115060,2025-06-22,US,4.28
5465,Mark Crane,Dept_34,IC,478.0,115442,2023-11-16,APAC,3.3
5466,Nancy Cox,Dept_20,IC,381.0,93033,2025-03-15,EU,3.29
5467,Linda Hughes,Dept_8,IC,199.0,112578,2022-04-19,EU,2.58
5468,Ashley Harper,Dept_46,IC,166.0,119596,2024-07-24,APAC,2.79
5469,Kathy Romero,Dept_36,IC,344.0,100293,2021-02-15,APAC,3.64
5470,Scott Jones,Dept_24,IC,4.0,101434,2023-03-18,US,4.32
5471,Jennifer Holland,Dept_16,IC,497.0,102687,2024-11-12,APAC,4.4
5472,Carlos Rios,Dept_35,IC,46.0,74781,2022-04-21,EU,4.57
5473,Allison Thompson DVM,Dept_42,IC,413.0,53141,2024-02-20,EU,2.49
5474,Alison Parrish,Dept_24,IC,309.0,96686,2023-06-16,APAC,2.73
5475,Donna Garrett,Dept_10,IC,98.0,119128,2022-08-16,APAC,2.64
5476,Melissa Wilson,Dept_9,IC,350.0,67568,2023-09-06,APAC,2.87
5477,Rachel Peterson DDS,Dept_12,IC,21.0,113488,2025-06-12,EU,2.97
5478,Kim Mullen,Dept_11,IC,391.0,91745,2022-12-09,APAC,3.13
5479,Ana Nelson MD,Dept_38,IC,441.0,64488,2023-04-02,India,2.5
5480,Gail Madden,Dept_16,IC,243.0,60899,2024-12-10,EU,4.16
5481,Maria Soto,Dept_22,IC,445.0,58440,2023-10-16,US,2.41
5482,Daniel Stafford,Dept_12,IC,352.0,42843,2023-10-24,US,2.75
5483,Kevin Andrews,Dept_5,IC,1.0,95480,2023-08-26,EU,2.68
5484,Rachael Skinner,Dept_12,IC,409.0,107667,2021-02-10,India,2.88
5485,Cheyenne Taylor,Dept_20,IC,109.0,104833,2022-04-03,US,3.81
5486,Paula Santos,Dept_10,IC,269.0,119705,2025-07-02,US,4.4
5487,Christopher Morton,Dept_22,IC,248.0,82084,2024-10-25,US,2.98
5488,John Fields,Dept_45,IC,138.0,84839,2022-12-10,EU,4.69
5489,Alan Pierce,Dept_29,IC,30.0,82415,2024-10-16,APAC,3.71
5490,William Young,Dept_40,IC,312.0,49101,2024-08-19,EU,3.65
5491,Richard Kennedy,Dept_8,IC,114.0,43860,2022-11-30,US,4.15
5492,Brenda Golden,Dept_19,IC,202.0,72224,2024-04-09,EU,4.02
5493,Hannah Christensen,Dept_50,IC,95.0,96688,2025-11-26,EU,4.74
5494,Amy Robles,Dept_29,IC,253.0,101268,2022-06-19,APAC,2.66
5495,Sharon Rodriguez MD,Dept_5,IC,481.0,94285,2025-03-10,US,4.86
5496,Victoria Kirk,Dept_20,IC,206.0,102671,2025-11-27,US,4.78
5497,Ronald Pena,Dept_1,IC,227.0,67175,2021-05-21,India,2.16
5498,Daniel Brooks,Dept_3,IC,194.0,83916,2023-11-17,India,2.51
5499,Daniel Perez,Dept_20,IC,258.0,57730,2023-03-14,India,2.25
5500,Robert Mcdaniel,Dept_3,IC,422.0,101986,2023-08-02,India,4.18
5501,Anne Santiago,Dept_32,IC,68.0,75422,2023-01-02,US,4.03
5502,David Lewis,Dept_28,IC,445.0,102028,2025-04-23,India,3.52
5503,Daniel Cabrera,Dept_30,IC,220.0,95082,2024-05-14,EU,3.11
5504,Joshua Hartman,Dept_1,IC,475.0,96321,2024-12-03,EU,2.04
5505,David Cameron,Dept_16,IC,21.0,93062,2022-11-28,EU,4.41
5506,David Pratt,Dept_23,IC,340.0,92892,2024-04-21,India,4.84
5507,Sherri Sawyer,Dept_5,IC,374.0,77057,2024-03-23,APAC,2.8
5508,Joseph Perez,Dept_32,IC,305.0,116834,2024-06-10,EU,2.31
5509,Katherine Walker,Dept_14,IC,474.0,116949,2021-12-04,APAC,4.25
5510,Nicholas Smith,Dept_35,IC,430.0,76411,2024-10-11,US,2.77
5511,Rhonda Terry,Dept_46,IC,468.0,106333,2025-12-17,APAC,2.1
5512,James Armstrong,Dept_40,IC,379.0,81286,2024-12-28,India,2.04
5513,Michelle Fox,Dept_39,IC,145.0,67202,2021-07-16,EU,4.47
5514,Vanessa Lopez,Dept_28,IC,397.0,78875,2022-05-07,EU,2.38
5515,Laurie Gonzalez,Dept_15,IC,382.0,117395,2025-03-24,India,4.68
5516,Austin Juarez,Dept_9,IC,52.0,53217,2023-10-26,EU,4.16
5517,Crystal Walls,Dept_46,IC,300.0,109948,2024-01-11,US,3.98
5518,Paul Perry,Dept_7,IC,467.0,83194,2025-09-26,India,3.69
5519,Timothy Myers,Dept_15,IC,174.0,72961,2025-07-18,US,2.01
5520,Ashlee Ramos,Dept_12,IC,38.0,99038,2025-12-09,APAC,4.22
5521,Brandon Jones,Dept_11,IC,471.0,58018,2023-05-29,EU,4.45
5522,Daniel Reynolds,Dept_34,IC,498.0,79870,2024-03-06,APAC,2.9
5523,Laura Garcia,Dept_41,IC,424.0,61183,2023-08-28,India,3.19
5524,Robin Goodwin,Dept_48,IC,237.0,106062,2021-04-28,APAC,2.19
5525,Courtney Morrison,Dept_50,IC,263.0,105691,2023-01-31,EU,4.73
5526,Stephen Meadows,Dept_14,IC,66.0,99015,2024-05-22,APAC,2.17
5527,Beverly Vasquez,Dept_35,IC,337.0,78027,2025-05-23,US,3.16
5528,Kelly Jacobs,Dept_25,IC,26.0,50097,2022-06-10,EU,4.09
5529,Jacob Cameron,Dept_37,IC,131.0,88506,2024-09-15,APAC,2.92
5530,Angela Blackburn,Dept_37,IC,383.0,118572,2022-06-01,India,3.17
5531,Tamara Lawson,Dept_44,IC,386.0,82541,2023-06-30,APAC,4.06
5532,Raymond Williams,Dept_18,IC,320.0,114366,2025-09-03,APAC,2.58
5533,Mrs. Sara Hill MD,Dept_35,IC,348.0,71646,2022-03-15,US,4.57
5534,Zachary Young,Dept_29,IC,440.0,60206,2026-01-30,EU,3.18
5535,Samuel Fields,Dept_4,IC,62.0,111172,2023-11-18,US,3.72
5536,Karen Nguyen,Dept_27,IC,73.0,50967,2023-03-12,APAC,3.2
5537,Eric Miller,Dept_7,IC,4.0,94879,2022-10-19,India,3.07
5538,Jennifer Brown,Dept_47,IC,164.0,98932,2025-11-24,APAC,4.85
5539,Kelsey Johnson,Dept_32,IC,170.0,108516,2022-04-21,APAC,2.97
5540,Kenneth Cain,Dept_49,IC,385.0,86985,2022-04-19,APAC,3.06
5541,Christopher Graham,Dept_12,IC,495.0,73392,2022-02-03,APAC,3.29
5542,Darren Mills,Dept_1,IC,3.0,46855,2021-03-15,APAC,3.57
5543,Jeffrey Thomas,Dept_34,IC,173.0,94385,2026-01-27,EU,2.87
5544,Denise Gordon,Dept_23,IC,30.0,49344,2024-04-01,APAC,3.15
5545,Matthew Howard,Dept_21,IC,131.0,53960,2025-06-04,EU,2.53
5546,Jonathan Myers,Dept_20,IC,132.0,74080,2025-11-07,US,4.31
5547,Kenneth Gill,Dept_40,IC,302.0,101906,2022-11-12,India,2.01
5548,Mr. Albert Swanson,Dept_13,IC,411.0,66422,2025-01-08,APAC,4.74
5549,Colton Young,Dept_2,IC,219.0,107182,2022-04-21,EU,4.51
5550,Laura Baker,Dept_31,IC,421.0,45491,2025-07-29,US,3.36
5551,Rose Ball,Dept_16,IC,491.0,93504,2024-01-14,EU,2.14
5552,Jackie Lewis,Dept_20,IC,319.0,75098,2024-02-01,EU,4.75
5553,Heather Horton,Dept_42,IC,263.0,93898,2024-11-03,US,2.52
5554,Michael Wright,Dept_45,IC,409.0,83618,2021-12-15,US,3.62
5555,Lee Browning,Dept_35,IC,377.0,69273,2025-01-06,US,4.95
5556,Dr. Jennifer Lane,Dept_18,IC,398.0,49065,2025-08-20,EU,2.81
5557,Crystal Johnson,Dept_1,IC,297.0,116530,2022-11-09,APAC,3.91
5558,Christine Dunn,Dept_39,IC,422.0,102341,2022-10-05,APAC,4.6
5559,Robin Horton PhD,Dept_37,IC,471.0,103829,2022-08-13,EU,4.52
5560,Annette Bird,Dept_10,IC,173.0,112776,2023-04-26,India,2.33
5561,Charles Erickson,Dept_25,IC,186.0,119874,2023-01-12,India,3.58
5562,Angela Levine,Dept_21,IC,153.0,45536,2024-03-14,APAC,2.61
5563,Timothy Smith,Dept_50,IC,386.0,89498,2021-07-16,APAC,2.9
5564,Katrina Manning,Dept_1,IC,261.0,115109,2021-12-10,India,3.49
5565,Patricia Harrison,Dept_15,IC,328.0,115109,2023-05-23,India,4.03
5566,Tammy Edwards,Dept_22,IC,455.0,116608,2025-08-13,US,2.42
5567,Ronald Nelson,Dept_1,IC,222.0,62096,2024-04-21,India,2.81
5568,Dominique Thomas,Dept_3,IC,334.0,70574,2022-08-30,US,3.06
5569,Mary Jimenez,Dept_39,IC,272.0,58338,2024-06-24,India,3.56
5570,Cindy Thompson,Dept_2,IC,313.0,101426,2021-04-06,EU,4.53
5571,Alexis Dickerson,Dept_3,IC,79.0,69800,2024-08-03,US,3.69
5572,Anthony Mccullough,Dept_43,IC,226.0,100271,2021-03-05,APAC,2.86
5573,Gail Ray,Dept_30,IC,224.0,87523,2022-05-05,India,4.87
5574,John Hernandez,Dept_43,IC,59.0,80470,2025-01-15,US,3.54
5575,Michael Gibson,Dept_48,IC,218.0,75036,2023-10-27,EU,2.6
5576,Jason Martin,Dept_34,IC,257.0,56926,2021-04-02,India,4.36
5577,Jessica Nelson DDS,Dept_26,IC,267.0,107410,2022-11-15,India,2.32
5578,Jessica Nguyen,Dept_11,IC,216.0,72072,2025-04-03,EU,2.5
5579,Amanda White,Dept_28,IC,457.0,44080,2022-10-18,India,4.17
5580,Scott Day,Dept_46,IC,193.0,76693,2025-09-15,EU,3.38
5581,Michael Bowers,Dept_31,IC,430.0,78343,2023-01-07,EU,2.3
5582,Nicole Tanner,Dept_13,IC,228.0,40326,2023-01-07,APAC,3.21
5583,Jennifer Little,Dept_38,IC,432.0,68001,2022-08-14,US,3.11
5584,Jordan Riddle,Dept_34,IC,416.0,51839,2021-07-31,APAC,3.62
5585,Rebecca Griffin,Dept_19,IC,77.0,59225,2024-05-01,APAC,4.47
5586,Robert Mccoy,Dept_22,IC,421.0,113810,2022-10-14,India,3.24
5587,Wendy Brown,Dept_38,IC,281.0,43067,2025-01-31,APAC,4.78
5588,Susan Wilkins,Dept_9,IC,121.0,100315,2024-05-01,EU,2.66
5589,Teresa Taylor,Dept_8,IC,243.0,99023,2024-12-29,US,4.94
5590,Amanda Bean,Dept_11,IC,453.0,69884,2024-09-21,APAC,4.04
5591,Melanie Holmes,Dept_4,IC,294.0,44707,2024-07-21,APAC,2.95
5592,Samantha Young,Dept_46,IC,140.0,111061,2023-12-09,APAC,2.17
5593,Richard Ford,Dept_36,IC,455.0,76774,2021-06-28,APAC,4.95
5594,John Terry DVM,Dept_21,IC,298.0,74011,2024-11-06,US,3.88
5595,Jessica Johnston,Dept_27,IC,228.0,105064,2023-02-08,India,2.94
5596,Bridget Hardy,Dept_34,IC,304.0,50144,2024-06-28,US,4.53
5597,Lynn Richardson,Dept_14,IC,384.0,100656,2025-10-16,US,3.06
5598,Andrea Miller,Dept_21,IC,34.0,104764,2023-10-27,US,3.67
5599,Peter Garrett,Dept_24,IC,155.0,106837,2024-08-26,APAC,2.5
5600,Michael Campbell,Dept_36,IC,424.0,67537,2021-02-21,India,3.65
5601,Jonathan Brown,Dept_27,IC,227.0,66917,2022-08-03,US,4.58
5602,Brandy Garcia,Dept_2,IC,492.0,102781,2023-12-25,APAC,2.24
5603,Trevor Mills,Dept_38,IC,122.0,92317,2025-09-30,US,2.54
5604,Joe Larsen,Dept_41,IC,480.0,118987,2021-07-10,US,3.9
5605,Gregory Horne,Dept_48,IC,171.0,51562,2025-01-06,US,2.46
5606,Steven Carey,Dept_42,IC,291.0,110781,2024-05-11,APAC,4.54
5607,Zachary Lee,Dept_49,IC,402.0,52883,2021-06-27,EU,4.45
5608,Karen Wells,Dept_42,IC,14.0,104022,2023-11-24,US,4.75
5609,Matthew Brewer,Dept_46,IC,199.0,118117,2022-09-03,US,4.62
5610,Jeffrey Davidson,Dept_30,IC,25.0,116826,2025-11-09,EU,2.66
5611,Lindsey Banks,Dept_10,IC,400.0,117264,2021-05-08,EU,3.16
5612,Donna Mendoza,Dept_15,IC,311.0,69347,2024-02-29,India,4.72
5613,Judy Miller,Dept_43,IC,262.0,97233,2022-04-16,India,3.82
5614,Bradley Sanchez,Dept_3,IC,233.0,71799,2024-05-09,India,2.13
5615,Lauren Brown,Dept_21,IC,252.0,100324,2025-12-26,APAC,4.59
5616,Adam Anderson,Dept_47,IC,401.0,69528,2024-12-25,EU,3.01
5617,Keith Soto,Dept_29,IC,354.0,41739,2024-08-13,APAC,3.33
5618,Nancy Choi,Dept_7,IC,379.0,62388,2023-05-13,EU,2.3
5619,Joshua Thomas V,Dept_22,IC,169.0,45597,2023-07-04,India,3.32
5620,Michael King,Dept_3,IC,464.0,86855,2025-08-09,EU,3.93
5621,Angela Jensen,Dept_31,IC,269.0,119102,2023-02-11,EU,3.55
5622,Jennifer Wright,Dept_18,IC,364.0,74525,2022-01-07,US,2.93
5623,Heather Moore MD,Dept_35,IC,261.0,67425,2021-12-06,US,4.92
5624,Anthony Hunter,Dept_5,IC,160.0,80444,2021-08-28,APAC,4.85
5625,Kevin Smith,Dept_45,IC,334.0,53422,2023-10-30,EU,4.81
5626,James Hernandez,Dept_21,IC,332.0,46451,2023-06-16,EU,3.2
5627,Jeffery Sparks,Dept_8,IC,228.0,82506,2023-05-30,APAC,4.46
5628,James Brown,Dept_35,IC,398.0,118871,2022-04-05,US,4.23
5629,John Gordon,Dept_41,IC,299.0,97397,2023-05-16,APAC,3.85
5630,James Bautista,Dept_4,IC,276.0,58628,2023-09-20,EU,3.92
5631,Stephanie Briggs,Dept_50,IC,155.0,74997,2024-03-01,India,3.28
5632,Connie Beck,Dept_17,IC,150.0,94003,2023-05-09,APAC,3.72
5633,Danielle Gilbert,Dept_2,IC,151.0,70395,2023-07-15,APAC,4.18
5634,Kendra Mendoza,Dept_20,IC,219.0,42837,2021-04-22,US,3.3
5635,Matthew Evans,Dept_9,IC,481.0,81851,2024-06-28,APAC,2.66
5636,Nicole Flowers,Dept_33,IC,256.0,67303,2024-05-07,US,3.07
5637,Ann Hogan,Dept_32,IC,484.0,87979,2023-10-26,APAC,4.12
5638,Daniel Hernandez,Dept_39,IC,83.0,59307,2025-10-24,APAC,2.7
5639,Stephanie Greene,Dept_26,IC,261.0,113342,2023-06-06,EU,4.13
5640,Dawn Cisneros,Dept_37,IC,70.0,51629,2021-08-25,India,3.68
5641,Robert Stevens,Dept_46,IC,472.0,79885,2025-12-03,EU,4.99
5642,Anthony Russell,Dept_15,IC,117.0,62944,2024-08-02,India,2.27
5643,Hannah Duncan,Dept_48,IC,438.0,88869,2024-08-07,US,3.65
5644,David Grant,Dept_48,IC,321.0,73330,2021-03-21,EU,3.75
5645,John Carter,Dept_25,IC,409.0,43141,2023-04-03,APAC,4.73
5646,Leslie Kennedy,Dept_19,IC,154.0,90371,2021-06-06,APAC,4.13
5647,Timothy Allen,Dept_12,IC,200.0,56034,2024-12-23,India,4.23
5648,Eric Garcia,Dept_23,IC,294.0,111404,2022-04-15,India,3.95
5649,Nathan Salas,Dept_41,IC,472.0,103839,2022-03-21,India,4.22
5650,Veronica Morrison,Dept_40,IC,473.0,55060,2024-07-22,APAC,2.19
5651,Jason Smith,Dept_22,IC,2.0,41720,2022-04-19,EU,4.69
5652,Alexandra Fernandez,Dept_33,IC,40.0,52326,2023-07-20,APAC,3.69
5653,April Wilkinson,Dept_42,IC,37.0,77575,2023-05-03,US,2.68
5654,Shawn Robbins,Dept_20,IC,391.0,75842,2026-02-02,APAC,3.16
5655,Keith Rodriguez,Dept_4,IC,456.0,117437,2024-08-10,India,4.45
5656,Mary Jenkins,Dept_45,IC,105.0,103812,2024-07-07,APAC,2.86
5657,Angela Jones,Dept_9,IC,377.0,117527,2021-03-18,EU,3.61
5658,Jonathan Ford,Dept_43,IC,148.0,71636,2024-09-21,EU,4.31
5659,Duane Clayton,Dept_10,IC,15.0,95673,2021-10-29,India,4.91
5660,Joseph Lynch,Dept_2,IC,384.0,115384,2022-10-03,APAC,4.12
5661,Shane Gonzalez,Dept_8,IC,96.0,113115,2025-05-17,EU,3.25
5662,Steven Wilkins,Dept_30,IC,232.0,56136,2024-08-29,APAC,4.97
5663,Taylor Lamb,Dept_28,IC,212.0,50218,2021-08-09,US,2.42
5664,Rachel Lee,Dept_48,IC,161.0,91662,2023-10-12,EU,2.83
5665,Alicia Perez,Dept_3,IC,416.0,57619,2022-02-16,EU,2.4
5666,Jon Hernandez,Dept_15,IC,358.0,75214,2022-01-06,US,2.22
5667,Julie Hernandez,Dept_47,IC,107.0,97372,2021-08-27,APAC,3.66
5668,Glenn Davila,Dept_27,IC,457.0,103992,2024-10-05,India,3.85
5669,Tracy Hernandez,Dept_7,IC,9.0,102174,2024-10-23,APAC,3.84
5670,April Franco,Dept_10,IC,168.0,79902,2021-08-21,India,4.44
5671,Julie Ortega,Dept_18,IC,62.0,78504,2024-01-29,US,3.85
5672,Lee Mckinney,Dept_16,IC,109.0,85935,2024-06-13,US,3.37
5673,Guy Pineda,Dept_26,IC,436.0,87250,2025-07-30,APAC,4.65
5674,Curtis Robinson,Dept_25,IC,72.0,46887,2021-09-18,US,3.65
5675,Jamie Wilson,Dept_32,IC,127.0,56808,2022-08-18,APAC,2.65
5676,Kendra Griffin,Dept_38,IC,291.0,86753,2021-08-17,APAC,4.68
5677,Shannon Thornton,Dept_22,IC,325.0,86663,2022-03-21,EU,3.92
5678,Leslie Shaffer,Dept_44,IC,249.0,97497,2023-04-10,APAC,4.55
5679,David Beck,Dept_6,IC,135.0,79142,2021-07-31,US,2.08
5680,Ashley Murray,Dept_36,IC,475.0,82385,2023-12-27,US,4.92
5681,Trevor Craig,Dept_22,IC,381.0,84993,2025-06-29,US,4.19
5682,James Rodriguez,Dept_18,IC,107.0,77820,2025-02-25,India,4.63
5683,Cory Young,Dept_31,IC,205.0,58439,2025-11-04,EU,3.6
5684,Frank Schroeder,Dept_15,IC,275.0,115060,2022-06-24,US,2.9
5685,Amy Gilbert,Dept_16,IC,387.0,70595,2026-01-05,US,2.76
5686,Michael Wilson,Dept_18,IC,185.0,89541,2021-10-05,US,3.12
5687,Christopher Gordon,Dept_19,IC,247.0,116055,2021-07-02,EU,2.45
5688,Travis Parker,Dept_8,IC,48.0,74172,2025-09-06,APAC,3.58
5689,Jacqueline Anderson,Dept_38,IC,239.0,81525,2022-11-13,EU,2.19
5690,Heather Garcia,Dept_45,IC,448.0,41058,2022-02-11,India,2.04
5691,Austin Barrett,Dept_19,IC,165.0,71963,2023-04-03,APAC,3.49
5692,Misty Taylor,Dept_28,IC,223.0,52420,2022-04-27,EU,2.16
5693,Brian Nelson,Dept_24,IC,271.0,105804,2021-07-15,US,2.18
5694,Brent Rodriguez,Dept_45,IC,371.0,110243,2023-06-15,APAC,4.9
5695,Norma Gaines,Dept_20,IC,44.0,67017,2024-05-28,US,2.97
5696,Kathryn Scott,Dept_5,IC,481.0,72790,2025-03-10,EU,3.3
5697,Melissa Reed,Dept_27,IC,274.0,62391,2022-01-10,US,4.84
5698,Joseph Ross,Dept_32,IC,8.0,111893,2024-06-22,US,3.65
5699,Amber Blevins,Dept_3,IC,50.0,93135,2023-12-22,India,3.27
5700,Candice Brown,Dept_22,IC,66.0,99525,2021-12-14,US,3.22
5701,Tracy Henderson,Dept_42,IC,281.0,40301,2023-12-13,EU,4.59
5702,David Anderson,Dept_38,IC,421.0,65942,2021-12-15,EU,4.77
5703,Diane Jones,Dept_5,IC,370.0,88796,2025-10-18,India,2.54
5704,Kevin Johns,Dept_13,IC,381.0,41603,2021-11-29,APAC,2.1
5705,Tanya Mcdaniel,Dept_13,IC,95.0,47108,2024-05-10,EU,4.88
5706,Mr. Jonathan Hood,Dept_22,IC,222.0,83927,2026-01-08,US,4.03
5707,Steven Clark,Dept_9,IC,469.0,62046,2022-04-12,India,4.22
5708,Brandon Obrien MD,Dept_19,IC,50.0,60106,2022-05-26,US,3.21
5709,Robert Smith,Dept_3,IC,246.0,53513,2023-02-28,India,2.23
5710,Michael Hancock,Dept_48,IC,164.0,117178,2024-11-17,EU,2.06
5711,Beth Shelton,Dept_26,IC,441.0,95628,2022-03-14,EU,2.62
5712,Michael Jones,Dept_34,IC,379.0,58435,2024-07-08,EU,2.41
5713,Crystal Kaiser,Dept_18,IC,70.0,44896,2023-09-29,US,4.97
5714,Emma Brown,Dept_38,IC,119.0,57103,2025-04-15,EU,3.99
5715,Mia Allison,Dept_24,IC,25.0,89516,2021-12-15,EU,3.97
5716,Tyler Davis,Dept_43,IC,49.0,46076,2025-12-21,US,2.34
5717,Kelly Sutton,Dept_17,IC,107.0,110016,2025-06-29,India,2.63
5718,Justin Archer,Dept_7,IC,295.0,65223,2023-07-15,EU,3.93
5719,Joseph Gibson,Dept_12,IC,187.0,107767,2025-03-27,APAC,4.87
5720,Tammy Gardner,Dept_14,IC,60.0,60751,2022-03-14,EU,4.2
5721,Lisa Fletcher,Dept_22,IC,131.0,93965,2022-02-12,India,3.0
5722,Kari Richard,Dept_20,IC,111.0,64336,2022-02-17,APAC,2.9
5723,Corey Little,Dept_20,IC,412.0,119876,2025-06-20,APAC,3.28
5724,Nicole Smith,Dept_12,IC,3.0,74564,2023-11-08,APAC,3.29
5725,Lance Evans,Dept_12,IC,138.0,47144,2022-03-22,India,2.74
5726,Felicia Kim,Dept_30,IC,385.0,102069,2021-04-07,EU,2.83
5727,Cheryl Rogers,Dept_36,IC,294.0,87254,2021-02-12,EU,3.87
5728,Joseph Williams Jr.,Dept_15,IC,426.0,86689,2022-03-04,APAC,4.5
5729,Andrew Johnson,Dept_22,IC,48.0,63273,2024-11-08,APAC,4.95
5730,Cynthia Adkins,Dept_24,IC,207.0,83583,2021-02-26,US,2.8
5731,Dr. Jaime Greene,Dept_25,IC,392.0,60670,2023-11-21,India,4.36
5732,Regina Davis,Dept_41,IC,447.0,106964,2026-01-09,US,3.86
5733,Deborah Fernandez,Dept_27,IC,214.0,79340,2025-10-29,US,2.8
5734,Sherry Harris,Dept_24,IC,401.0,68727,2025-06-04,EU,3.21
5735,Travis Harris,Dept_45,IC,298.0,88610,2021-08-18,EU,2.87
5736,Cynthia Taylor,Dept_50,IC,227.0,75493,2023-06-06,APAC,3.3
5737,Justin Howard,Dept_43,IC,163.0,70582,2023-08-10,India,2.63
5738,Tammy Wood,Dept_45,IC,298.0,93440,2024-07-06,EU,4.29
5739,Michael Johnston,Dept_50,IC,451.0,115574,2022-08-11,India,4.24
5740,Brenda Holt,Dept_19,IC,79.0,66548,2025-05-24,APAC,3.48
5741,Tara Durham,Dept_10,IC,304.0,79034,2025-05-23,US,3.02
5742,Carolyn Diaz,Dept_11,IC,42.0,99987,2024-09-11,APAC,4.85
5743,Shelly Galloway,Dept_41,IC,382.0,111703,2024-06-23,EU,2.97
5744,April Jones,Dept_43,IC,109.0,77567,2025-09-25,APAC,3.65
5745,Amber Bell,Dept_48,IC,257.0,96251,2024-07-03,EU,4.01
5746,William Blevins,Dept_27,IC,14.0,53273,2024-02-18,APAC,4.19
5747,Shawn Lopez,Dept_19,IC,76.0,114122,2025-12-30,APAC,3.77
5748,William Thomas,Dept_40,IC,122.0,119746,2025-10-24,US,3.25
5749,Ronald Maldonado,Dept_15,IC,182.0,105548,2024-01-10,US,2.3
5750,Ann Garcia,Dept_33,IC,460.0,65786,2022-05-11,APAC,2.27
5751,Matthew Mitchell,Dept_2,IC,126.0,105156,2023-06-08,EU,3.42
5752,Nancy Bell,Dept_4,IC,195.0,101804,2023-11-04,EU,4.33
